epoch,train_rmse,val_rmse,val_nasa
1,80.99168878230647,63.036742138018205,1.5236495e+06
2,49.448369423254086,41.742161911605486,610372.0
3,43.30375442768933,41.749244180564965,590038.5
4,43.29243395131928,41.80324425769787,524351.0
5,43.26985361389115,41.75130547406946,585360.06
6,43.28359577598687,41.742610802878936,559350.6
7,37.626333557289,25.113864233881102,43534.527
8,24.938872163347046,17.589825099229508,32664.008
9,22.038240194207322,14.486280067038054,11951.02
10,20.450883750185493,13.440167681238382,11733.747
11,19.441088778986337,14.136938400649202,15399.11
12,19.187184981982657,13.421947190398118,12852.402
13,19.528797152511512,14.526415211317676,9492.521
14,19.54384855709796,12.99385453733051,11229.07
15,19.32428066994068,13.552939706300519,10059.755
16,18.96916263859426,12.636035892485106,10305.283
17,18.877478785664547,14.642757232006161,9833.808
18,18.707621653929852,13.019565237729415,13201.661
19,18.807576913606045,13.123290322985588,9396.599
20,18.776883901695015,12.341568611643272,7886.9795
21,18.376961048553408,14.277958797456835,8897.594
22,18.451997861724095,13.380301022186906,8259.358
23,18.758754365339065,12.720710771963386,7536.6406
24,18.303069859667836,12.597841568404375,9537.825
25,17.927781094959556,12.469177697669348,8453.62
26,18.40520599741318,12.700563817762678,7705.9937
27,18.06523630519492,12.814389270960021,10633.309
28,18.016039441991435,12.35592445017995,8021.894
29,17.91504097749373,12.918496147950401,8585.242
30,17.881270773275556,12.120262242869892,7675.084
31,17.60309501765992,12.740694128077731,9695.616
32,17.501350197260074,12.415410193719751,8011.782
33,17.515175175015088,12.33666294276846,7920.4873
34,17.59512081278976,12.953360008988438,7713.842
35,17.46708715188239,12.609325385202885,8353.662
36,17.483714101062294,12.217642887623299,8032.92
37,17.28535487208304,12.226203693816625,8759.836
38,17.393531112305922,12.24963502924105,8743.568
39,17.45453183430899,12.354292990610656,9160.165
40,17.37182600128613,12.466151681418793,9493.619
