epoch,train_rmse,val_rmse,val_nasa
1,81.12710628336463,63.84024517729294,1.6533104e+06
2,50.45882302230946,41.74598976108738,691139.75
3,43.38481706353931,41.76873322468988,558286.56
4,43.51240927445919,41.79077204275709,534922.7
5,43.29248902402364,41.74104624235298,614690.6
6,43.41931466799419,41.74579238247401,597166.44
7,43.366203120892884,41.31535571871628,365082.03
8,31.353693927510704,21.33218968822777,41640.754
9,23.876810488029758,16.8847275565288,28559.75
10,21.99202032064479,14.9943842230196,16655.379
11,21.74294309124557,14.17352170955995,11981.805
12,21.892966009341617,15.406035570737721,11061.943
13,20.248017415605627,13.146090175015857,12101.492
14,20.33400460908578,13.469895316370664,8733.239
15,19.8285420395395,13.152342589842538,8965.809
16,19.20154733895106,12.983250317942707,10916.799
17,19.511661808337287,12.975700556487908,8157.831
18,19.4452392232817,12.529799684230914,10786.35
19,19.043426255478085,13.730310943261001,8295.039
20,18.992156658027692,13.505627624774144,8633.958
21,18.89817910151932,13.2247367270212,12996.1
22,19.244718944239082,12.23454212449709,8544.686
23,19.22619607476002,12.715934573024104,7584.3726
24,19.242993466876058,12.129913907417777,8254.204
25,19.06146445856107,12.411510514909889,8120.909
26,18.961299223145147,12.552525142423411,9184.404
27,18.758010675543062,12.352386466428891,9923.957
28,18.777275373699716,12.350650760941708,8059.2603
29,18.824205729068478,12.429201357557885,9076.192
30,18.932173302706488,12.938237118569443,11724.629
31,18.402955469564006,12.705016123263395,9896.346
32,18.569476397650003,12.875010073759713,7574.535
33,18.501504611039607,12.586401828414987,8031.924
34,18.254660317726625,13.202092345896173,12045.025
