epoch,train_rmse,val_rmse,val_nasa
1,62.08980586532847,34.41300633311209,139644.0
2,26.96529254581034,21.26809101815771,26341.465
3,23.81029761006381,20.310951713828782,23312.695
4,23.531031034192726,20.445508035461604,22365.168
5,23.32144839462376,19.71311190567992,21503.447
6,23.112105219871925,19.928615587598685,21330.113
7,23.080497378068866,19.943786204086145,21425.521
8,22.872803543980808,19.38867413761068,21795.746
9,23.082135977808168,20.67182997325973,22621.365
10,22.756906502118134,19.3385785759422,21541.223
11,22.66818770722436,19.508676799285602,20935.314
12,22.599289663329746,19.304981533576218,21135.527
13,22.96987616632303,19.29942654563172,21313.305
14,22.471754780163867,19.36815025087902,20827.645
15,22.234213544183447,20.216086540903433,20249.027
16,21.83004944576586,18.316150080182396,22681.664
17,21.878145884209275,21.012677680177166,21681.047
18,21.555147264028708,21.60865898352802,21965.934
19,22.09145660699436,18.503547122201073,27432.145
20,21.572019017289147,19.317871926825948,18201.787
21,21.044507331220846,18.289355341258698,18084.55
22,20.813381348258112,17.826596327428682,16832.586
23,20.405056874623114,17.472029649366995,16152.253
24,20.14068440029474,17.70496770253073,15759.242
25,20.572511970245664,16.863204789756008,16757.207
26,20.417636817745645,20.248171123286433,17915.797
27,19.467564261642114,18.823543918828424,15970.439
28,19.556172680461856,16.81490039352421,14077.891
29,19.30346243078703,17.70767193924183,14490.23
30,19.146354562549405,18.844252040368637,15791.99
31,19.495949700153865,20.405715351198563,17938.18
32,19.15994990463032,17.902247862087737,14404.807
33,18.950526883880148,17.964269991788996,14275.192
34,18.624601664985697,17.396854405693308,14220.8545
35,18.54549954938505,17.67738036620042,14763.654
36,18.45152586052749,16.862003096829866,14023.054
37,18.396195106474146,17.15383243724726,13654.201
38,18.55610985858491,18.408943225340995,14717.746
