epoch,train_rmse,val_rmse,val_nasa
1,80.32430844770431,61.78764943778712,1.3400826e+06
2,48.89352706751852,41.743088932574366,606945.25
3,43.17616750601672,41.73982964634918,621524.75
4,43.25087427801559,41.89935159477411,469328.44
5,43.261757683582246,41.765625,561376.9
6,43.18362811582331,40.0137442817504,313179.38
7,30.570022920705444,21.305172373699463,65696.75
8,24.510938373734476,17.415846420515102,19163.115
9,23.85596164602462,18.561797979675386,21701.512
10,22.89404514687517,15.632246854615392,20281.463
11,20.37339647606678,14.570673273851154,10028.899
12,19.747816311276928,13.535670873153208,13118.443
13,19.477111292686317,12.934339349167164,8309.787
14,19.35653810820226,14.702593640770495,19799.514
15,19.05164664974926,12.233186978357722,9031.985
16,18.83925055899354,12.796949523783308,8112.7603
17,19.046841244011407,12.965951199311592,8321.424
18,18.801116437625605,12.596479475076187,7920.6826
19,18.73888336513733,12.98223896107227,8022.506
20,18.55143444940878,12.693525114560744,7772.869
21,18.530358031739233,13.158392579950103,13727.281
22,18.018190467132086,12.613544365674692,7885.4194
23,18.257667590821065,12.862246817274055,11346.774
24,18.19377319168307,13.286655609488651,12263.111
25,18.16176004901838,12.898630918257552,7733.5835
