epoch,train_rmse,val_rmse,val_nasa
1,61.085788688211984,41.586017488886064,1.4183324e+06
2,40.1074400006395,29.570753175382176,174700.0
3,26.77419873806456,19.616971262746894,74520.05
4,23.713999226194602,18.857017186394266,75760.18
5,22.687450495036597,17.60131196420676,60351.555
6,22.210822327671316,19.35459800324428,113694.484
7,20.984122909179476,21.641691083849015,191252.02
8,21.067619232680705,16.440846149731485,56759.53
9,20.96286737823259,19.45816090062896,48148.164
10,20.816060022876613,16.964452940611398,41873.016
11,20.70420708259853,18.288227334359203,103978.16
12,20.24116839311584,16.657534322553,70607.03
13,20.011107029709784,15.422648710961381,43682.18
14,20.198233294805444,15.614110951809895,48380.39
15,19.932713676968454,16.025730424680532,41986.14
16,20.10729147259336,15.729825616974578,36556.598
17,20.104207252253016,15.457541610856728,44847.42
18,19.94071191244638,15.734715871897272,42904.035
19,20.08626180082474,16.848992545689118,74731.61
20,19.592093298691122,15.613088232951284,49124.633
21,19.659214522922493,15.824336390268718,55490.07
22,19.502122826680733,16.406946599794722,62332.977
23,19.6408943210956,16.862325245804996,67282.45
