epoch,train_rmse,val_rmse,val_nasa
1,66.64348753477849,41.63563818638427,1.6845192e+06
2,33.61469624212874,20.570919272763735,123512.5
3,20.7747866164546,19.005699507503827,81322.21
4,20.08024428375921,20.187546862851953,142114.06
5,19.60676020757542,20.853229431778068,153530.81
6,19.134377183985983,18.40022383843978,97745.95
7,17.83454250170054,16.844693923574457,76550.555
8,17.303521562744592,17.167491905351593,76864.55
9,16.842650902567474,17.507397641224944,88744.6
10,16.55651660102585,17.464352294723636,93393.234
11,16.107204056594643,18.583742054548647,119529.81
12,15.968043491571837,18.394091179833573,112636.94
13,15.611516668515572,19.007744264930956,146075.95
14,15.021755286296475,19.35997085947413,173887.75
15,14.922373257741507,17.985078348811566,121182.05
16,14.755289045404256,20.457626838165012,221519.48
17,14.44090877031081,18.43597054037636,128321.305
