epoch,train_rmse,val_rmse,val_nasa
1,84.91532318063368,72.71824639920162,3.9209325e+06
2,59.26183285953345,42.961023453041854,303295.75
3,44.113473039203626,41.75734111637587,572984.75
4,43.8552079707908,40.78478642473119,501423.9
5,41.32763749393927,34.094931521690285,99562.336
6,31.78305970060616,24.813084208723808,84114.53
7,26.401742301049648,18.563802859633263,24955.703
8,25.59880888202515,18.337579316407794,20054.666
9,24.83420037162045,16.83150771914416,21776.516
10,24.668386705468155,16.872422763265025,12260.291
11,23.29522167288515,16.121885486827853,20434.88
12,22.78948016414415,16.32218137187331,17614.195
13,22.42100383359087,17.454740580999765,19362.248
14,22.21816545611431,14.499665355109277,14720.795
15,22.182705776127033,14.960258225440997,10103.629
16,21.64849290438545,17.938098006963333,13988.052
17,21.91101102536051,15.044181352872778,19572.424
18,22.147230867496457,12.551295507671647,8779.511
19,21.684036992007034,14.421920495255977,9208.705
20,21.70225702343857,13.132397701286907,8010.268
21,21.595527724978375,14.798792939322366,20016.54
22,21.861549768460506,13.000879111276115,12925.071
23,21.495514395711584,12.32925189419487,8013.0723
24,21.549813873079785,13.357904364412446,13179.285
25,20.92781197065087,13.710111709462382,9492.417
26,21.230162504706104,12.783228042613224,7549.467
27,21.544441514690217,12.941034838467505,7935.325
28,21.153394446891422,14.952961218244898,9528.189
29,21.66942109852438,16.548057160911103,11673.312
30,21.03604365170443,14.521872499226436,9687.161
31,20.81343752470712,12.433923254941122,9536.029
32,20.832340263118297,12.242103990222509,7580.2646
33,20.826663133533238,12.250447790564063,8833.773
34,20.8205918289362,12.856541707350836,8822.26
35,20.646343158456038,12.640992563606865,9666.639
36,20.907214430054335,13.553103518760357,8659.825
37,20.664307857288854,13.119268419291599,9465.878
38,20.487534542698118,14.600316271557004,9329.506
39,20.901307292075938,12.38324747855886,9002.807
40,20.43141193747956,12.706271712044902,7525.6797
41,20.28550584435593,12.572743049861934,8266.872
42,20.08711570385227,13.129826702708764,9195.95
