epoch,train_rmse,val_rmse,val_nasa
1,81.34581277122204,63.75706341077532,1.6394432e+06
2,49.28578778320408,41.761043344377036,728276.1
3,41.83365194657823,41.78261146809459,765826.44
4,41.839094501420895,41.65333999119248,527117.4
5,39.72153092730944,33.205248093886645,135834.48
6,25.26800465081148,18.853766415669856,38397.594
7,20.350975481333382,18.49082182985276,23227.016
8,19.426667066228365,16.09402684834695,14736.868
9,17.646877017815324,13.880471740093672,10917.762
10,17.25719675155193,13.961301451957187,12367.777
11,16.275008602411674,13.205109179679873,9626.404
12,15.848608319667804,12.855939960218475,8976.571
13,15.71910721846844,14.946613675879114,18989.68
14,15.303873072825988,12.86715666738868,10829.809
15,15.275494248180046,13.330550729946301,12203.594
16,14.771896041050145,13.498758329580898,11602.359
17,15.063491613736694,12.569209039121779,10485.066
18,14.877222038626128,13.005893838415444,9520.342
19,14.874143112728106,13.001789850118353,8713.939
20,14.524486702432492,12.922585851819916,10773.432
21,14.559017210591712,13.178366440534868,12429.469
22,14.476557969685093,13.237454214908427,10819.74
23,14.365001015753679,13.173671034320988,12362.987
24,13.965013555719509,13.223063601553998,10981.147
25,13.88647124644523,13.14976214639778,10639.982
26,13.803206121197102,13.982206208395782,16834.486
27,13.766160583992768,12.840917418792554,10232.029
