epoch,train_rmse,val_rmse,val_nasa
1,41.45702051040524,20.97969963156907,80141.69
2,23.170283937117365,20.675459847185458,71072.79
3,22.949662180245166,20.501442463066013,85282.3
4,22.834381237308968,20.233690263510695,74746.586
5,22.14193304228895,20.064636306869684,82493.734
6,21.646085505020814,20.37512281883995,127190.08
7,21.23222115448606,20.394949852651944,127630.836
8,21.046648443465408,21.926599995291465,187339.38
9,20.608645224600945,18.78941738880019,87541.0
10,19.747699595618005,18.786194720074285,79155.09
11,19.313435341266867,18.246087477921208,49560.684
12,19.069632067052474,17.89322442906113,53837.18
13,18.921322438523145,18.73203810878529,67294.05
14,18.543608662527348,20.568455723500715,153800.5
15,18.377767397758703,19.665629903761506,129927.98
16,18.311498178530588,18.275948249648447,68444.484
17,18.1573138725632,18.282818275413582,85575.586
18,17.972812776275294,18.33638770351652,55798.242
19,17.54034917643096,17.998685152986262,62281.633
20,17.30781709299556,19.02688463378037,108405.2
21,17.297069904689728,18.3409556871385,66693.805
22,17.121475815221462,18.092150997998413,83587.36
