epoch,train_rmse,val_rmse,val_nasa
1,83.0115254558514,68.13312021559338,2.530417e+06
2,54.27652400752738,41.838195112988565,839550.75
3,43.6671044856571,41.5595863640388,515049.12
4,42.93252368719781,39.339196581721296,303076.25
5,32.98245193923221,20.075915643278034,24330.617
6,24.79419275692121,18.587704177278894,22380.936
7,23.944012299431662,18.849446563286346,17107.658
8,22.75291339818002,14.11493966003558,10393.936
9,22.4389500601866,14.837517194729926,10795.559
10,21.64186880708248,13.96247302866408,13589.836
11,20.938873037547722,14.44130798587072,17230.322
12,20.888070232999947,15.027853472964221,11268.833
13,20.635546424429414,13.977004648190787,15409.688
14,20.749883943753222,13.94599853879745,14618.994
15,20.389705207399054,13.321120072660346,8459.415
16,20.740056818849915,12.876995043206836,10119.169
17,20.21037557203012,13.186792436031462,8758.912
18,19.558385978269442,13.017307204842112,9947.337
19,20.530325835295415,13.16340352115448,8300.09
20,20.242873565860165,17.871108691933646,13443.545
21,20.348317407321233,13.51737987613799,8277.172
22,19.857743306378154,13.207836506802682,12198.074
23,19.220010296194076,12.881558127607152,11998.686
24,19.592587464853317,12.6006954909429,9138.054
25,18.975273990391337,13.927501975562484,8585.171
26,19.412971868756788,13.831196141127345,10714.668
27,19.466232574936438,13.158554346516732,12519.15
28,19.414707633660388,12.78392332888112,7733.8037
29,19.2567471290726,12.851284666449693,7984.81
30,18.947702251097134,12.899841638820247,11683.381
31,18.984260523433626,12.728956621417243,7811.9487
32,18.845984592297917,13.176232898796238,8359.023
33,18.83355698556787,12.46299086726063,7770.3623
34,18.81722208190576,12.746931118103976,11473.76
35,18.596896725466017,13.150276767153397,11933.699
36,18.685050143209807,12.707985861775498,10948.418
37,18.46562541476511,12.398819627263478,8969.584
38,18.380391048330267,13.499562574293495,8009.1245
39,18.608782490419614,12.499636225175465,8315.964
40,18.88527126937154,12.99400719649104,7772.5786
41,18.37955204296692,12.925887493896997,8811.397
42,18.408430924662266,12.168823329741818,8420.251
43,18.083554070528134,13.033054290932368,10354.268
44,18.05848661080299,12.806814430201188,10875.207
45,18.219682353483964,12.109842480895834,8573.621
46,18.050756637491023,11.984975309891587,7685.9736
47,18.206127994892064,12.471493985543404,7549.531
48,18.103192853500964,12.426194463225281,8160.7817
49,17.997651170127803,12.674827824312903,7448.7573
50,18.164627094616502,12.79525504379425,8124.374
