epoch,train_rmse,val_rmse,val_nasa
1,62.028149969815814,41.61894076581899,1.6090415e+06
2,43.522329050923496,41.62298670759869,1.6299645e+06
3,43.32933643935131,36.15268625749423,325017.44
4,26.872568659682326,17.7136270426983,48347.758
5,22.26136295509031,19.880021906328317,127261.28
6,21.756677435959,17.908477378373593,87568.97
7,21.500496724475656,16.33846954761073,57579.375
8,21.455494233373972,15.937455480176789,54486.35
9,21.257370230313548,15.626022427486046,45552.72
10,21.14238973924512,16.059551042526063,39357.48
11,21.079557688465545,15.795838032390298,45491.1
12,20.987235514232967,15.580986839058244,48613.28
13,20.952358976241758,15.34955755832487,41428.18
14,20.831579187640912,17.03418212288759,38732.816
15,20.973070644907946,16.080510710391984,57150.758
16,20.80999911796913,15.90172867884451,55968.344
17,20.97679936302725,15.470464314728284,42470.688
18,20.75773534594183,15.432697491218725,49488.305
19,20.609590125614112,15.43614085774285,46971.906
20,20.508520536396237,15.453439491396658,50718.3
21,20.45853455205559,15.271887409352694,42824.992
22,20.363524665759247,15.840396684245562,56627.766
23,20.289641170668038,15.556209411200314,51022.92
24,20.297885129967426,15.932694971126786,58671.297
25,20.078556940684173,15.691855992278985,56236.992
26,20.142422298370825,15.427131908614163,44681.574
27,20.21436356273698,15.53947933782919,52819.297
28,19.96370162676367,15.689666963134128,55969.28
29,19.95475031477518,15.833580952096767,55755.18
30,19.73679523156802,15.65785802932209,55092.15
31,19.777643304749034,15.506726189912113,48953.85
