epoch,train_rmse,val_rmse,val_nasa
1,65.81224052745237,41.6180740413833,1.3270468e+06
2,43.94858105262896,41.615686422853976,1.680717e+06
3,31.7009706151349,20.365541474289742,122465.484
4,23.910418653297423,18.846589590930886,100062.14
5,23.035955516824377,17.947328433513178,90340.17
6,22.712808508937602,15.9377905725656,49330.04
7,21.95710602358083,18.24710938018463,97355.0
8,21.90056455603801,18.064798492650787,94744.89
9,21.900731013176994,18.538011420636266,97251.33
10,21.578899491067563,15.65344286211503,40978.727
11,21.48548808062158,15.86814672368314,48887.113
12,21.409731811597222,16.85503647693092,36369.89
13,21.62864986818879,15.456654144692273,44076.547
14,21.40624154834771,15.642958429833532,37396.85
15,21.202810874902944,15.336230515699222,46060.133
16,21.245561789689365,15.386838743502665,47422.89
17,21.11861318512754,15.664661576761022,49860.492
18,21.108939206985394,15.543369776021564,36173.21
19,21.006199563543603,16.094638362920836,48848.836
20,20.93909758641618,15.640812799353302,36862.88
21,20.865374108923586,15.322998433918192,47835.484
22,20.8903720235399,15.867814007049134,56108.68
23,20.843206438850135,15.53149855969364,44301.914
24,20.779969387182568,15.370647527671757,39177.324
25,20.727841567245314,16.101519855292874,53736.867
26,20.686158174180726,15.477698741259804,39953.023
27,20.605021639841144,15.539851978436563,51104.297
28,20.36354822027771,16.20846460807352,61778.465
29,20.30659411763336,16.41232588385841,66470.86
30,20.11726415725631,15.754980359490446,47499.18
31,20.14901454338005,15.700045854052018,43313.355
