epoch,train_rmse,val_rmse,val_nasa
1,83.40092223266315,69.0198433027144,2.7573488e+06
2,54.25641835607835,41.79400545056148,782551.9
3,41.83525401327804,41.83953284620973,843532.0
4,40.327605144233495,33.25104630050196,121073.12
5,24.40724746863733,18.433698462697926,28049.262
6,20.767947424039768,17.60091231322435,22124.145
7,19.933122321726067,17.027762687694395,21672.72
8,19.552740604127113,17.15395430194914,18618.959
9,19.109845954883948,16.13629369976992,18712.426
10,17.999497489223426,15.535426355459268,12468.501
11,17.182723116268374,15.589895135063149,23927.812
12,16.831472399621045,14.705744154336852,13792.844
13,16.282357056597384,14.03166595726013,15094.285
14,15.949523852585237,15.213038443923326,20653.23
15,15.78301943592309,13.513497281039,13079.426
16,15.460221186382991,13.235812670952505,11155.273
17,15.451462798805922,13.054015401983957,12798.474
18,14.976857278159835,15.134218039398748,23140.742
19,14.871249367459427,13.457551695306094,14373.547
20,14.922456227958593,13.11092297550143,10554.882
21,14.834349021800795,12.755159418716609,8627.231
22,14.906523791769036,12.599322806431466,11066.568
23,14.44187680349581,14.256870688071988,15787.568
24,14.504954375050309,13.09885439923147,10146.186
25,14.483715990462,12.913380719677095,10671.59
26,14.502211199409922,14.452462505931353,17236.836
27,14.339677097693079,12.824151523772928,8928.173
28,14.337522356496986,13.138337252549073,14594.348
29,13.672227334662521,12.680878814183187,9878.843
30,13.511579581373768,13.139338336235296,10760.462
31,13.537945291111797,13.21558906873219,10834.56
32,13.386885448989519,13.24337026889687,11390.317
