epoch,train_rmse,val_rmse,val_nasa
1,60.22385600325599,31.626462879950314,100410.67
2,26.52718769798819,21.72473852353615,28278.545
3,23.8382880095785,21.951264239423303,26206.496
4,23.354476929106546,19.6557842254036,22113.953
5,22.878893315134505,19.06643706141231,23626.39
6,22.143746243037448,18.441827815690985,21510.39
7,22.20411268408399,19.63471734566456,19259.197
8,22.27017720091963,17.816306473766875,18038.742
9,21.285890326886143,17.575006667850797,15990.81
10,20.454140834897682,16.19862107424676,16635.785
11,19.978939918370532,16.591232999725243,14706.142
12,19.416050706776364,16.532185922820936,12707.09
13,19.396391310103112,14.668686525380615,11513.951
14,19.181745380940807,16.98356462245651,12980.824
15,18.666378899505105,16.88786582748191,12791.662
16,18.555204144591716,14.770719297297958,14002.175
17,18.734609073227166,15.62173647558732,10996.099
18,18.050758300028747,15.24686887521654,11028.486
19,17.903117371130868,14.886151917836202,10110.543
20,17.656817429575906,14.610970313131531,10976.407
21,17.560952134398686,14.81420013070889,13535.18
22,17.57327016530494,14.913374951412113,11033.361
23,17.447211056446456,15.763354740065099,11311.158
24,17.52704840886995,15.243942308327245,10478.891
25,17.6368972479501,15.215497117710695,11318.869
26,17.367097927368842,14.720635619330755,13254.717
27,17.200245264916873,15.31317112288853,11154.006
28,17.34611814964406,14.794079106565848,11575.864
29,17.211445101443594,14.850461578902028,11854.476
30,17.1462032678585,15.097101885844266,10787.051
