epoch,train_rmse,val_rmse,val_nasa
1,79.87433510209323,60.14928125219993,1.1292765e+06
2,46.87648861676389,41.76129180430201,562128.5
3,40.31120023687268,32.66752010969286,140256.69
4,24.501946492912595,18.416393341291663,21807.232
5,20.685701683952527,18.445382815674954,19936.834
6,19.622309546219746,15.938318089450586,14890.919
7,18.60465516733319,14.910091776779652,10611.197
8,17.282363634492118,13.87920913773773,10751.375
9,16.609303124022187,13.768977160837476,10540.232
10,16.643750306447092,15.455385048647384,23815.303
11,16.256668533747877,13.521175589831481,11311.106
12,15.846321509872272,13.264967615668217,13040.856
13,15.69067517478169,14.087471318321512,15635.707
14,15.292182300820503,13.712996195158718,10956.54
15,14.74002186351159,14.845177768505017,19275.754
16,15.148657698506282,13.692727401486026,13520.615
17,14.895456467451236,14.069004572052618,19362.945
18,14.677462776630236,13.889289165238983,19132.824
19,14.17994248557241,13.9987454533461,15111.234
20,14.08588498787438,13.412816286935056,11000.846
21,13.845732558337788,13.354405028566124,15275.982
22,13.798639543328475,13.423325554619932,11826.463
