epoch,train_rmse,val_rmse,val_nasa
1,79.3031860708364,57.988111658770194,896450.6
2,46.91506871210862,41.758761828544735,560170.2
3,43.08141976333545,41.343270204604494,509096.62
4,41.30576081487132,33.21004155901589,107319.03
5,27.359041930518984,20.27843297076971,22917.686
6,23.941078162902222,19.461368735185996,20232.496
7,23.459259008614584,17.71806105362548,21826.234
8,22.04772454194488,15.455190059661946,10546.114
9,20.272384897455577,14.494065747557904,19892.121
10,19.97283472642497,14.939928950660416,17007.822
11,18.70916603580991,13.209851744265292,13859.4375
12,19.445255060132506,13.186411735865578,9232.531
13,18.22559307953821,14.94902940744346,20913.11
14,18.403144906584387,12.572045794110787,10712.778
15,17.878043242132925,14.035537846190147,18820.857
16,18.001259024623288,12.939976551913164,7970.1265
17,18.131237617068063,14.154852454987333,9846.527
18,17.91372631903361,14.727873677538229,10841.234
19,17.6243508204407,12.893022385969752,7881.035
20,18.326922796439636,13.506914416718086,8588.992
21,17.432739918716642,12.244391578272491,7842.174
22,17.341878511561966,13.484107942025215,8210.244
23,17.726706917456447,12.462923529037038,7670.2666
24,17.383944806156652,12.613519566500548,7760.9707
25,17.3482964193466,12.294064735064678,7699.371
26,17.190240405689828,12.442616699358236,8874.959
27,17.075211828157645,12.591118700957495,8813.147
28,17.351087406525576,12.39858641411832,8016.6562
29,17.055874923566165,12.754040844427625,7774.3496
30,17.17918420894741,12.886778545443267,8151.6963
31,16.99718036009512,12.616584616981767,9289.098
