epoch,train_rmse,val_rmse,val_nasa
1,83.41228555360108,70.51811948557086,3.1836922e+06
2,57.302374669716144,42.84975711215073,310749.44
3,41.881032964835065,41.77080378479836,746566.9
4,41.80714136768658,41.74557014765908,689491.25
5,39.75469446902034,27.125951794217055,40959.53
6,22.71636307763768,18.75200347369165,24967.793
7,20.71524447406526,18.790936756830906,39052.92
8,20.54140396234856,17.788918395332,29708.402
9,19.925113829936222,17.99386068126562,34785.47
10,19.468576071135477,16.98115572209981,20700.29
11,19.328464072408828,17.148512243572874,18861.531
12,19.198090478213423,17.072411198219594,21044.29
13,18.936986982991304,16.478959974044837,17748.166
14,18.371341716364658,15.897636074702172,20812.254
15,17.836636276941856,14.707169757813917,17295.266
16,16.863793021920365,13.88407037861449,12769.601
17,16.325087549763126,13.505745124471566,11648.4795
18,15.83982555604836,13.862253193425405,10008.1875
19,15.90977402522129,12.76613657940657,9954.49
20,15.412834140933226,13.177037721738417,9110.298
21,15.477600865232441,13.305001739536245,13528.19
22,15.074463279665705,13.861547048301125,14786.521
23,14.840069611687003,13.431546191912112,12755.42
24,14.656113213857342,13.184714072768664,12760.195
25,14.704239221739547,12.55483334545032,9378.188
26,14.510501795644826,13.015097434536122,12807.094
27,14.40279073516232,13.569270680899672,15800.816
28,14.599888404444284,13.591040049565974,17354.39
29,14.589810461339464,12.709793423850488,12857.281
30,14.437768380155212,14.026051397234061,18861.102
31,14.303558230634634,12.705738507289729,11734.115
32,13.759835750605331,12.795540652731448,12031.895
33,13.75952714108127,12.171519596263506,8782.736
34,13.706901097606668,13.194425527101753,12845.672
35,13.69682960188246,13.347544217776834,13034.594
36,13.362577832058598,12.745657386991168,10254.748
37,13.579190618625699,12.727506055798623,10811.371
38,13.414615682831505,12.945657857870602,11580.524
39,13.300539029081365,13.461199349963328,13245.389
40,13.00864427708857,12.724578646595667,11070.271
41,13.137733279837056,12.861852358573783,11560.201
42,13.003227820276491,12.797841986893117,10096.533
43,12.978335749227261,13.155695017799978,12584.445
