epoch,train_rmse,val_rmse,val_nasa
1,80.38464293391208,62.53728770514136,1.4476762e+06
2,48.77442048617569,41.74680996888415,693768.25
3,41.81876273099752,41.743833166371715,604400.06
4,41.82230474878557,41.47999476639688,592909.25
5,34.181171869785196,20.05453456676203,34249.188
6,21.11197403125422,18.52215733925182,35927.547
7,20.09085226397299,17.581266212388098,26762.33
8,19.53590144280147,17.473718581471235,26986.307
9,19.2629631336709,16.891690060951106,22537.709
10,18.700579720633176,16.32737924433316,13836.335
11,17.35027267203008,14.195730636728314,11304.764
12,16.379673711112297,13.459366293240741,11334.716
13,16.075007174872532,14.230804900126653,10501.449
14,15.974142871024279,14.442623401845632,15581.84
15,15.268303168143557,14.78775674785696,24193.303
16,15.277289093357737,14.046337826040002,15893.609
17,14.94927557012795,14.852577042379032,18295.0
18,14.826547237494584,14.394310759844549,17119.756
19,14.621869806535921,13.27449276632162,10761.098
20,14.335554469730884,13.651490383737068,13337.76
21,14.101546528643459,13.287418144885455,11217.631
22,13.89410208701035,12.997626454742852,11126.391
23,13.857892437838496,14.881564190594652,19519.75
24,13.778921124989202,13.509627123811155,13521.641
25,13.657010705795253,13.75028630738852,14727.098
26,13.745763003854648,14.08066914355541,14417.262
27,13.704281686683627,13.086779940233638,11316.742
28,13.476021983396182,13.974276752898575,15015.928
29,13.252956956510443,13.701875566613818,13972.436
30,13.141367948257464,13.462277868735256,14026.651
31,12.998966529223157,14.04390100347862,14225.55
32,13.046905890131889,13.730898264085706,13734.656
