epoch,train_rmse,val_rmse,val_nasa
1,40.14388368132266,21.37676673414058,106161.49
2,23.327891790036443,20.915739770947994,95337.63
3,23.212543092820138,21.22560712217858,107407.016
4,22.7593114697406,20.362455847817003,72950.08
5,22.69058665073843,20.5222590485326,83526.27
6,22.490951015966235,20.708303450237285,70730.2
7,22.378722413157256,20.387644208612066,92923.42
8,21.899905545180637,20.266378678400542,87842.734
9,21.477937107364532,19.99799565762193,68185.35
10,21.331486416956174,20.28754927934172,98038.0
11,20.782281168800523,20.419306785481464,102681.11
12,20.539370299280442,20.075905762567725,93845.234
13,19.94312210388969,18.675618250569794,69160.33
14,20.04665118811778,20.47039518078295,116298.78
15,20.301052880922253,19.40488417974446,56731.918
16,19.52158812672908,18.99297644648871,62114.203
17,19.31547025370684,20.275933884116085,116017.99
18,19.362599918359535,21.426243086977838,175397.1
19,19.18299929824194,19.77996561662638,70906.234
20,18.595974106783522,18.7275647025314,75964.29
21,18.424446970487587,19.292606910329262,73506.53
22,18.35261529951346,18.785352414368788,67041.625
23,18.104168190939046,18.415902836812588,57420.703
24,18.065944529030165,19.018545636430773,83988.375
25,17.989357054464218,19.073003157942658,63978.57
26,17.87571608639542,19.730715837519366,58101.906
27,17.689315042811725,18.58005092125229,61242.06
28,17.487487927065622,20.004980611527174,117623.2
29,17.4592968007714,18.969274472774057,78077.56
30,17.14336889035111,18.79390367724831,55434.504
31,17.057860646368695,18.16091202516926,67412.7
32,16.89404770864056,18.45777900271023,57697.812
33,16.769728843457642,18.74217121716675,69104.7
34,16.793893204054967,18.80683930355773,66767.78
35,16.75769856431227,18.211556691264494,60935.676
36,16.678542394638097,18.316404167333,67070.51
37,16.60808910657311,18.747069269653107,90129.82
38,16.505958065585876,18.52712591124835,71053.39
39,16.45709307099614,18.32261279535311,62635.805
40,16.419074220742473,18.869150227878986,68409.88
41,16.308925019635147,18.302038127197065,61790.46
