epoch,train_rmse,val_rmse,val_nasa
1,83.1931620922607,68.329130809542,2.579031e+06
2,53.32205094043975,41.92477510468154,925762.56
3,41.841730468291715,41.727439404051026,592767.9
4,41.406079728260266,37.8574774467715,347299.9
5,28.55281278512661,18.89463986879571,28554.844
6,20.810281656905577,17.447791996600618,22741.36
7,19.884325991664713,17.361366686486875,18853.402
8,19.449150984792926,17.340513845043816,33725.633
9,19.340007258994213,18.26682457031907,39800.305
10,18.888000181872997,16.80810398644477,14266.379
11,18.224906110463586,16.47105319224362,28174.574
12,17.593869257327086,14.213162105977025,12144.396
13,16.764200780867046,14.583120522535795,18269.82
14,16.106271567664603,14.093559449931377,16428.576
15,15.897375198703212,13.389027877515336,9879.542
16,15.484686670765509,14.6274015623023,17013.598
17,15.283299852696913,13.99263842360371,12225.932
18,15.039463550020749,13.501984061922101,11372.76
19,15.087376740251049,13.90348572420611,12946.072
20,14.616576196525633,13.455715306666624,11671.545
21,14.523420522463,14.191809986859498,14300.99
22,14.197045747413567,13.286521816762455,12025.646
23,14.17972896576914,13.837758716070304,13202.802
24,14.11843049240529,13.817526062550337,11936.831
25,13.834586233817902,14.091758841121576,13219.531
26,13.95621875975076,13.858619712367869,13513.709
27,13.850268372499844,13.702047064216353,13739.135
28,13.755201439419007,13.442817806767208,12743.505
29,13.450322777470474,13.630068335022493,12888.403
30,13.385468461087447,13.496934896001909,12299.058
31,13.367525675454523,13.446793434202423,14236.038
32,13.374476221888086,13.659385478326168,12084.838
