epoch,train_rmse,val_rmse,val_nasa
1,61.12016238272989,40.44418746624399,1.4084218e+06
2,34.8677483884491,20.549980456860386,114792.766
3,23.758620444784444,19.633303689637444,117805.34
4,21.612412772412355,18.066221705138535,43692.44
5,21.037429767116215,16.05788251359165,46103.812
6,20.60103274033337,18.06003646154092,90237.36
7,21.09625881150955,16.284602956689834,41992.35
8,20.537056039981813,16.315961565492874,36659.707
9,20.75821554185418,15.79339724329047,47140.62
10,20.305686917032336,17.508251751517946,83583.67
11,20.169041261984592,16.226381009757787,37227.1
12,20.19782074773875,15.892730183346853,53689.574
13,19.944940892226406,17.075270125345472,37740.926
14,19.928415156848946,17.30293533031092,77294.59
15,20.173829160207283,15.792692421215985,45985.855
16,19.93144325078985,17.206815318594057,80632.51
17,19.670021029607618,15.615090607726232,45593.203
18,19.510926269486443,16.357532765482333,65702.195
19,19.625802683855166,15.524578664962517,44739.75
20,19.666830456893546,15.403223448438936,45776.832
21,19.524102468461017,16.15611966521413,60695.53
22,19.24149360411645,15.637548184034728,45529.33
23,19.167543558046518,16.174886494964966,60799.9
24,19.124260573554796,16.44393736827877,65712.01
25,19.36458497329472,15.500893843934856,49311.805
26,19.17737548167567,17.63327546329533,91547.02
27,19.059760036283418,15.599847430925857,47841.445
28,18.895517920111338,15.672753686888683,52698.742
29,18.88985092304468,16.459000019461236,65970.95
30,18.956540635644075,15.31572331348521,37058.715
31,18.901367363226093,16.009571073791978,57943.58
32,18.922148238085843,15.686376037456087,50006.984
33,18.876389886272033,16.193643825334583,53903.91
34,18.969020077743114,16.623101835952202,70232.7
35,18.892502288490853,15.568009347346324,46185.797
36,19.027889970278718,15.434061385600751,43961.547
37,18.72423345864838,15.608415514961642,49235.016
38,18.740952313497864,15.469593865082107,41394.18
39,18.83328978614441,16.00250987394243,54864.734
40,18.76719970283029,15.41133847651447,44072.52
