epoch,train_rmse,val_rmse,val_nasa
1,56.72212831394655,26.403760515046667,52773.703
2,25.441956173538973,20.84986616132853,25079.098
3,23.36238511068869,20.289568636592165,22291.172
4,23.603861532152255,20.843870056813167,23024.586
5,23.434465139646402,19.65434957029232,20800.824
6,22.56889975682648,19.349761472508355,19490.506
7,21.73059411230494,19.230500885485032,18679.04
8,21.494963377887352,19.350413615219654,18220.953
9,21.156688699815554,18.266868007320657,17511.48
10,20.979244277491713,17.564668460434998,23732.139
11,20.628321374039,16.751766282514343,15324.791
12,20.106188276383875,16.505451573362816,13206.914
13,19.75580684895164,16.57359592940681,13571.903
14,19.48604466349506,16.022994683971476,14109.871
15,19.063790831779283,16.2482805956339,12786.383
16,18.883314258992584,14.632370355039242,11628.395
17,18.99822411537842,14.72016864265366,11408.801
18,18.611344948355505,15.667570426250633,11860.758
19,18.19365741838233,17.63314912311601,13816.43
20,18.50333694136526,14.921090661650814,15590.188
21,18.582139777601206,16.110478449417343,11494.145
22,18.545885222903,15.166245898324261,11696.189
23,17.818239369855387,14.33758186243794,11521.052
24,17.80495804816375,16.08498035490184,12830.016
25,17.960120892515043,15.877839562880409,11959.064
26,17.652333335160932,17.25809277867696,13118.252
27,17.950078242710738,15.692794331963714,11904.88
28,17.713599803194384,14.972615485530211,11267.082
29,17.62018557315612,16.578896291553722,11973.451
30,17.38984915873605,15.784705299330701,12136.973
31,17.48045008257606,16.03550880778684,12048.355
32,17.221947838602034,16.9033164477742,12359.581
33,17.36729794194882,15.29845846550882,11365.188
