epoch,train_rmse,val_rmse,val_nasa
1,43.44998494977991,21.666941636125788,79660.81
2,23.63456131600949,20.958094611303007,95454.555
3,23.142199325628816,20.828092032747726,93820.92
4,23.041922321459925,20.967931330656093,112006.266
5,22.126306222474128,19.78743547150723,61588.984
6,21.120414586566344,19.368461440805884,78886.89
7,20.921751879131747,18.979673253935957,77636.69
8,20.437400201466716,18.286145511719557,55844.414
9,20.339191059466227,18.38016608660253,58784.75
10,20.07395190073986,18.87386010372133,76720.25
11,20.036249658377372,18.56678388593963,52949.652
12,19.55415499586573,18.911763949294315,55089.816
13,19.48370985569821,20.79810318734394,59051.734
14,19.337961872982266,19.181164817086433,98075.7
15,18.962668415819575,18.764508546878048,59343.11
16,18.736597396584834,19.259473178903576,74287.805
17,18.613159029227837,19.190903352483826,96904.17
18,18.640543808865726,18.528724433980624,64873.023
