epoch,train_rmse,val_rmse,val_nasa
1,62.592905549241365,41.432046798983095,1.6042834e+06
2,38.10755719893445,20.296148767319288,78504.49
3,24.470296625726697,20.328674449722797,109640.56
4,23.887801083223867,17.719463031288154,58381.805
5,22.35231893972493,16.846602444291715,57653.31
6,21.56459808438836,17.058570940418686,62537.96
7,21.296517616127876,16.401576715364897,59667.96
8,21.246361954069027,17.662562823335726,79465.336
9,20.896051192660863,16.00027179487166,54228.86
10,21.057624000436995,16.444670415018773,39454.305
11,20.700495263313275,16.07428852126413,34840.344
12,20.643599814728134,18.706223310100405,100516.38
13,20.539260219964643,17.40856589452176,77005.89
14,20.491604603834492,15.442479369174588,47770.188
15,20.62122915901554,15.947635315104076,58883.508
16,20.6884643406252,16.27660363613166,52800.164
17,20.254745836463965,17.25107294698697,76718.52
18,20.468496399113597,15.589446855853621,45924.15
19,20.109191517978665,16.182908751041367,35696.58
20,20.16519356826039,15.555094600084505,41624.35
21,20.133113246219082,15.199974682435483,40028.02
22,19.912947531861988,15.559209636630055,42249.027
23,19.792496811222566,16.11678039657929,57686.57
24,19.948217651856876,15.429331977707923,45045.453
25,19.787532980681686,16.711249777937766,70970.72
26,19.726437374391175,16.198507094176243,41335.086
27,19.700198672270133,15.744982207728267,44960.95
28,19.70647227317206,16.29287369233239,58691.04
29,19.542949863820294,15.676150650550344,50475.023
30,19.605313501945815,15.658410081308194,50010.14
31,19.62147812622071,15.682315775298362,47406.367
