epoch,train_rmse,val_rmse,val_nasa
1,62.54008187222175,41.59696644212772,1.6101942e+06
2,40.98482199249024,29.043212265707414,212261.05
3,25.569573816882823,18.925067307870318,92672.18
4,22.577576716822296,19.250563576115034,113333.34
5,21.845039745473695,16.722962378212927,64380.586
6,21.62326577406708,16.286946242924788,39662.25
7,21.241695275576124,18.338342340699377,77575.55
8,21.173780086416677,18.30632295030702,98073.625
9,20.948615257854993,17.64493985787117,76252.31
10,20.89321512196806,15.986259759513256,55330.258
11,20.63398437004379,15.56085809219497,43876.97
12,20.685725547139526,16.95290628459146,70289.51
13,20.80412842894464,16.090560211803922,48653.266
14,20.5598298966998,16.38841199163061,59480.68
15,20.600865555601853,15.964515916012523,56764.32
16,20.52209860622871,16.691319860676273,64714.04
17,20.597166248572723,17.226454435602093,80673.18
18,20.19616578371229,15.497007511816243,41764.2
19,20.063734972618228,15.609265515131549,42247.51
20,20.356240443336404,16.749199236047918,68742.75
21,20.156634844148428,16.003973467487594,41370.93
22,20.088004153065327,15.523778089022871,36396.812
23,20.03849406104786,16.030042100876074,52194.45
24,20.10322678823407,15.722346658442632,39657.016
25,19.908488681014234,15.774127221485484,45326.984
26,19.886527701694817,17.170773999337598,76769.29
27,19.864062562641486,15.818715679443459,51197.297
28,19.900502664064458,15.745674629283116,47281.625
