epoch,train_rmse,val_rmse,val_nasa
1,64.61263722305135,41.7423446855079,1.9828708e+06
2,43.35777017250259,41.5769168487568,1.370237e+06
3,30.826520840757265,21.67602024163165,152617.28
4,24.373990199078783,19.898429831663226,114147.76
5,23.18655441016214,18.389211128743398,103674.016
6,21.78595739621796,16.900960211026103,65901.445
7,21.320384633166913,16.416312948118005,64358.9
8,21.09298835284973,16.15158184796171,57541.32
9,20.864756039242295,16.171737242770757,64226.72
10,20.77592568470984,15.821708078877045,41935.17
11,20.64634239322185,16.031207168254184,59051.203
12,20.669105869332284,15.711308501959664,44958.68
13,20.430105564101524,15.602356150788722,48962.46
14,20.388333203125228,15.97550424368019,36675.58
15,20.301243111712534,15.845132921647817,49370.543
16,20.250228791839213,16.604453792347027,59280.703
17,20.304273648758937,15.837522949587505,48036.785
18,20.057826474932675,17.73355157091662,92201.19
19,20.033877928240056,16.150245952800145,61222.17
20,19.995804131875317,15.468762823542665,44944.336
21,19.85757831931289,16.015086690648427,57749.156
22,19.781671430937998,15.75654151341173,42555.617
23,19.833952608492307,15.731587137422107,49738.47
24,19.76635669495392,16.462327895716747,68633.47
25,19.56521428704066,15.928144274500307,53507.14
26,19.782837767230582,15.711788751957329,49751.008
27,19.56447660021192,15.661874944661848,47706.03
28,19.483122226511078,15.491520192543293,49396.26
29,19.4829069861859,15.678946423848576,52478.78
30,19.475874918326078,15.83799455528392,61749.918
