epoch,train_rmse,val_rmse,val_nasa
1,81.16339650461629,62.60413980171359,1.4576981e+06
2,49.09899936997971,41.75228199461453,587209.3
3,43.296431874171915,41.73900637677318,627599.6
4,43.12693746831525,41.27209250955405,473981.34
5,39.71045891243294,25.774621543732824,40400.086
6,25.203582277495094,18.875341955459955,25038.986
7,24.038680737371138,18.61605968572985,28471.666
8,22.991318192938376,17.582113262833605,24462.797
9,21.382117195842834,15.539578513145424,18441.826
10,20.64834427492449,14.87955488462115,10179.393
11,19.964403609047043,14.19491101265614,9390.734
12,19.132235539322945,14.856229848370589,10274.523
13,19.23641970810162,13.765360627249915,13531.783
14,19.012095401917918,13.102185575151312,12052.086
15,19.19327830944096,12.88436460196191,8048.6133
16,18.75172322829997,14.431477665416729,9311.122
17,18.72975007834792,13.022487264748884,13275.284
18,19.13013498811339,13.25571361645405,8061.4375
19,18.787351353172514,13.070939399565335,13237.641
20,18.7455433420252,13.531556159029195,8992.357
21,18.54706717028034,12.196370970241517,7424.256
22,18.260813948689137,13.070899708491881,12402.352
23,18.601452506026146,12.798199670067735,10027.439
24,18.467286344866956,14.31408576009872,17506.527
25,18.64011765314956,12.361936513557833,9423.594
26,18.395281773135014,12.370454820491457,7965.069
27,18.149957743439554,12.248361906180174,8106.122
28,17.94911859425361,12.49277440088651,9357.332
29,18.103648962369874,12.88875874274598,8491.585
30,18.017911403536985,12.624906936151426,9117.654
31,18.16229616085969,12.877892622948956,7832.9053
