epoch,train_rmse,val_rmse,val_nasa
1,66.73945668447945,41.656710073415844,1.2189056e+06
2,43.91398727316567,41.67074719602469,1.8015555e+06
3,40.3186287177523,22.607889523375945,135156.62
4,25.437224525593656,20.624025633944733,140687.47
5,23.40877103772597,16.73463213212816,47431.367
6,22.54229841562685,15.981068855604688,47420.03
7,22.279802923135723,16.197879718439907,59135.867
8,22.218394204436958,17.49580551015639,69007.17
9,22.112449840848488,18.342286761540343,94868.914
10,21.948327608595438,15.928132778777284,36041.6
11,21.97808082478607,16.05234452946292,61045.984
12,21.76190627662964,15.820459586507603,42919.242
13,21.774601714074215,16.151355112579758,58699.844
14,21.513380251789556,15.714038301972518,52792.71
15,21.56524764293052,15.528991166537208,34992.688
16,21.444366371881937,16.976423183102998,81848.97
17,21.448681275315252,16.183445249590225,55511.24
18,21.567874224329106,15.324522942590049,45389.43
19,21.31521377072092,16.01280462971353,59855.33
20,21.19992463917882,15.720803947566184,60522.906
21,21.358381848477784,16.132155139452365,65521.23
22,21.213702286291273,15.383231091943102,38923.652
23,21.123203356437013,15.563750557654746,52064.805
24,21.11939761172511,15.421567780469571,48000.234
25,20.818242825495975,15.733455142395565,49042.78
26,20.73777056139141,15.665995536118837,54296.97
27,20.604981735293208,15.644496137601047,49913.656
28,20.54829701780742,15.476458977127265,46452.547
