epoch,train_rmse,val_rmse,val_nasa
1,42.256756019507634,22.923017290044683,168127.88
2,23.50987790515682,21.34517547628225,125227.305
3,22.669621583615076,20.572291492347023,71840.01
4,22.4109541642835,20.331720173532876,89400.43
5,22.29718343048043,20.180171427608247,78396.12
6,21.94015229666709,20.24375310546248,102293.36
7,21.612891415993882,19.930871130571227,79730.23
8,21.247830474132456,19.460796366409156,63821.402
9,21.267218528644683,19.3914134735946,59132.03
10,20.997615416201498,19.76547291814022,55261.844
11,20.57787032760292,19.29270181975193,68341.66
12,20.0098759090381,20.709227431994613,135259.03
13,19.899557108410423,18.852646279196872,57642.234
14,19.683116880584382,18.80741453663247,87749.28
15,19.804322468145912,20.53780321952629,139414.97
16,19.08008003096059,18.682969376589003,81398.56
17,19.056574462754213,18.794393247170735,71189.5
18,18.673619797925085,18.590176586771406,57465.32
19,18.570567031132423,18.185378957077027,56551.773
20,18.71740848352797,18.44584275630242,61437.086
21,18.94079704966263,18.308475820374408,69235.83
22,18.134160299133377,20.50528630274208,113928.195
23,18.143830153358152,20.09829361537939,147800.81
24,18.286707077104825,18.48964752042849,79804.375
25,17.98119738736585,18.72456526818238,63124.414
26,17.40424198779139,18.63307946611684,65536.81
27,17.354703547289485,18.301313609519518,73421.7
28,17.272350007358135,19.192479186499558,119490.83
29,17.23944609100323,18.245204347703346,67188.54
