epoch,train_rmse,val_rmse,val_nasa
1,58.14772867076461,31.75372629000857,73209.78
2,26.377304174533958,20.85747592010626,25754.2
3,23.438041836668837,20.071772919083017,26730.938
4,23.46103661600393,19.847286071508538,21386.203
5,23.176133639511885,19.830561254487193,21391.182
6,22.82670283864071,21.358010483572816,23886.367
7,22.595469216415243,18.74330935314819,20587.531
8,21.97320988058323,18.43598626598559,21322.768
9,21.980903296182685,18.79277834878085,19272.104
10,21.74840738428699,18.153218369154356,23715.117
11,21.802766253216937,18.141868160999675,17535.36
12,21.185389993853114,19.953921069916387,19202.79
13,21.616333985859463,18.140006752223197,29860.156
14,20.92720307885211,17.895207860079992,17468.404
15,20.60697934822619,17.91898935329109,15289.863
16,19.9579428133381,16.429303000137057,14299.811
17,20.29111621751336,16.049388001559727,15152.643
18,19.70473893617083,15.77624988470976,14121.606
19,20.016926200688896,16.048025533851703,14753.334
20,19.2350699418063,16.12214292306208,14285.032
21,19.369181469018066,16.065182472994977,14632.241
22,19.122557568560712,16.692534755175274,13321.754
23,19.022501731736703,16.402419567727843,15074.535
24,18.906789296622375,16.504228454695046,13683.609
25,18.504720811589824,17.193822523190832,14003.096
26,18.230739989262165,17.059388488328153,14983.855
27,18.33193222535316,17.789973420353245,14040.896
28,18.28626752111711,17.292355051088055,13272.373
