epoch,train_rmse,val_rmse,val_nasa
1,65.74045474754705,41.647400656527324,1.2423742e+06
2,42.42651314318096,31.97201076967556,254956.88
3,26.997855569817045,19.614324885722073,91566.836
4,24.91009948886983,19.127214689987536,109758.516
5,23.815483011569448,17.057789134762324,46969.797
6,23.260062881509814,17.144278040537316,66298.11
7,22.773079135222407,16.969362363777936,47603.125
8,22.46387720264351,16.244900416770218,46624.047
9,22.21697346682134,18.085411034454157,93664.45
10,22.152016955682125,16.33192520818839,55293.527
11,22.245994918416155,16.316615261559303,34638.53
12,22.149529402246827,15.7890228769295,48214.18
13,21.814619162773777,17.414571584359948,81043.42
14,22.129519905528532,16.419484989021047,65522.25
15,21.81963459889417,16.520327906275327,57422.25
16,21.607848565202723,18.940402875440228,110423.47
17,21.816416692641695,16.340395172831556,57297.992
18,21.185309053794757,15.791329547165669,37677.164
19,20.848341841647148,15.893338882223436,36070.15
20,20.963942212125076,15.833871986194511,36490.29
21,20.892194068228704,15.79878309368196,35052.98
22,20.838762043418864,16.19025977922374,51038.195
