epoch,train_rmse,val_rmse,val_nasa
1,40.36831989403609,21.282495403399082,101617.91
2,23.63086797472449,21.619832209695584,118000.97
3,23.089308846107276,20.510378559697756,82764.55
4,22.90656697147893,20.433502272902675,69164.87
5,22.483642537206784,20.16036098459789,89844.3
6,22.076224677729044,22.140401016642276,204685.97
7,21.461438440553568,25.183926690931635,371174.44
8,21.24742291583992,19.49365365853678,79245.19
9,20.567381777365078,19.895333882665412,121521.41
10,20.160941178166325,19.186245855541852,76503.99
11,20.521678730429088,21.005233839041463,78568.86
12,19.86824071979143,19.24499605213976,56755.89
13,19.67686313732133,18.701142399617765,80058.9
14,19.51832333819605,19.12240762531413,53068.46
15,19.350240714672033,20.256159093006055,54079.426
16,19.252148602391514,18.91878700416558,82408.61
17,19.765789597615864,19.543987252967103,61273.03
18,18.81887156582397,18.61507443159307,60301.25
19,18.726219243559466,19.14836578168944,90460.3
20,18.738776676282683,18.979139420803484,86653.37
21,18.457909225296827,18.87282767016056,101111.35
22,18.51372466709982,18.450625955358024,77317.99
23,18.16929634789071,19.835708262263413,133120.47
24,18.23730202737578,20.149390184437035,67934.05
25,17.873439103755075,19.302606214950693,110890.79
26,17.922259289882454,20.15018834482773,102220.88
27,17.623604567848286,19.01438279118435,100983.26
28,17.523570612135547,19.74233589675133,135943.25
29,16.999537007956917,20.123632917707493,136191.97
30,16.907934599497676,19.047649665081302,73377.32
31,16.83629544839511,18.828347865641568,78997.31
32,16.61451825588255,20.08009018835962,68512.4
