epoch,train_rmse,val_rmse,val_nasa
1,61.07908724686499,41.821536240969046,2.150063e+06
2,43.09320396572824,40.95514737709642,1.253956e+06
3,27.585674495592844,20.295267630252965,114827.125
4,22.594380918529875,18.980428955890574,109439.41
5,20.730696396934004,17.056947356575854,70522.91
6,20.135431770062077,15.896424262119108,45398.52
7,19.875433043464295,17.843125741597763,97355.2
8,19.804208899107476,15.713356139196572,41008.83
9,19.776707762235105,16.244400702987438,65247.938
10,19.44575090725447,15.919175567749605,56849.7
11,19.38301040171119,16.576525237963587,63003.133
12,19.378930094177775,15.578388973283781,38083.266
13,19.360684587872584,16.234753777763597,51176.09
14,19.318339434369534,15.908066321733754,38088.43
15,19.40032516819204,15.505474969452575,42094.094
16,19.48035626439099,16.9569471137915,79072.234
17,19.11385071616288,15.869478481980403,57074.195
18,19.141211701715974,15.494570365629041,49463.457
19,19.10524557706934,15.383030724709085,48294.656
20,19.03232111894315,15.799231228052236,41930.3
21,19.110515207781408,15.336631972941044,49677.203
22,18.863354647365966,17.874934269710877,102034.945
23,18.82005540261622,15.549523761484927,42215.227
24,18.96378755768336,15.800509403563842,38259.938
25,18.71962588394139,15.758089924584421,50712.594
26,18.624924967922894,16.30380590273518,67294.016
27,18.50789431043696,17.55147024229069,99729.04
28,18.45068400995552,15.791572080679519,59828.133
29,18.3490204300208,16.086044689115916,60263.07
30,18.36686825380765,15.71262004991554,54773.51
31,18.194605698241585,16.113642514889555,70881.81
