epoch,train_rmse,val_rmse,val_nasa
1,63.60822708536376,41.67523186704394,1.8143794e+06
2,43.44713123517321,40.01889964881047,673275.75
3,27.783711987379355,18.515682687146423,105274.48
4,22.230871119837566,16.21486021816196,43539.22
5,21.732700509214116,17.525507185231742,65740.266
6,21.659462820265453,16.135090827319793,53215.78
7,21.446620837471073,16.598939130963686,70220.516
8,20.955140735873083,15.844517555680438,51682.32
9,20.709459901486557,16.776305537579912,69083.84
10,20.61943232885382,16.41530628022022,53950.457
11,20.501568840673446,16.149755592976963,54664.65
12,20.596341345977997,15.869165024019704,54279.875
13,20.42993240380738,15.464987310681224,46195.28
14,20.59810514823578,15.354087439461612,35788.867
15,20.28310111530775,15.892400861775643,46002.344
16,20.21880357997495,15.662314818338634,53835.055
17,20.19004275625462,15.733154976906054,54621.438
18,20.10253429452621,15.58070185401389,50468.113
19,20.05382406950098,15.665950731733506,49826.844
20,19.987716793325653,15.166974801646802,46546.066
21,19.84285331285096,15.700149846424884,48550.062
22,19.582255410935378,15.447992998150227,54338.395
23,19.652394967432716,15.608722967174977,48632.41
24,19.349271431994747,16.17065778933695,58959.66
25,19.125711405407912,15.9142475520046,55547.383
26,19.100368500272793,15.745954690374544,57708.457
27,18.803369512174772,15.65353108018508,43910.402
28,18.643882368200043,16.73772561431912,82801.1
29,18.76020023891985,15.463111543396291,49338.973
30,18.65518133881234,15.852077966452606,53287.918
