epoch,train_rmse,val_rmse,val_nasa
1,82.56586239498871,65.79536294569891,2.0112546e+06
2,51.36847674372359,41.76536049065137,734258.1
3,43.437324232891164,41.68263740146714,574647.25
4,42.96696386320955,40.1216518633292,484869.0
5,34.095886181177825,19.98158026294936,35159.227
6,24.635133532698983,17.929787070801954,19224.45
7,23.184605888656936,17.264525558886277,14856.039
8,22.782820822583385,16.917202544846454,25361.098
9,22.622258843194338,15.644496137601047,15147.816
10,22.509263018396656,16.63816186289162,24392.52
11,22.005498123148964,17.137153712140055,14381.602
12,22.31288736580908,16.845016403575237,25657.832
13,23.055297686159925,16.227478383516644,26226.674
14,22.13675439716602,14.810426719849211,13072.582
15,20.933642707034853,14.961442856184265,17000.416
16,20.72361192692698,14.41151474350106,9401.782
17,21.79710648565714,13.6247519374279,10941.925
18,20.355280986580848,13.565315762931833,11118.115
19,20.439057724329412,13.344689365171813,9040.632
20,20.341145309970596,14.947999464419352,10144.111
21,21.173955969910928,14.097772603599921,12877.081
22,20.239738519053454,13.917528015404542,14999.742
23,20.248021900823854,14.062654621545777,8692.769
24,20.45193734096505,14.711997522218049,9887.676
25,19.549814988171423,13.181564079872953,11703.257
26,19.807983989991474,13.045110635752517,8629.248
27,19.897377908534345,13.804171299417863,8980.84
28,20.236051143359404,16.393230511152975,11380.365
29,19.858106141013263,13.896985480467912,14937.429
30,19.706622044721616,13.005398143054867,8789.408
31,19.617501667094118,12.89109906798734,9695.738
32,19.64960550054583,13.136024713118953,7976.705
33,19.915929044714133,12.772702817174578,8571.967
34,20.0282751159562,14.007146373766957,8178.7764
35,18.996792603228943,12.721354299940293,9798.191
36,19.266224818276566,12.57199178400114,10277.096
37,19.05315497830018,12.791263006511821,8202.409
38,18.631499694440972,12.44117996752619,9771.205
39,19.313834727317012,14.287636829164905,18303.652
40,18.948941645967295,15.264154587896545,10035.402
41,19.138599227773256,12.815859172833113,10764.495
42,18.984357940188655,12.312109616669705,7606.9355
43,18.71766198508254,12.298427226920497,8419.351
44,18.528730198624984,12.91553996104505,11749.854
45,18.653381217326544,12.801202026193856,11715.831
46,18.447600431145922,13.325283736022577,7920.1016
47,18.26896717628351,12.038841963424575,8592.868
48,18.321350136539603,12.904901540292682,8270.018
49,18.175290262004342,13.241766332719799,8373.752
50,18.075649922932044,12.183848611673879,8932.225
