epoch,train_rmse,val_rmse,val_nasa
1,61.1418763661824,41.66045640568149,1.7703605e+06
2,32.01797048991002,19.97547400608001,102227.984
3,20.6945743846873,20.312330978864093,130165.78
4,19.97155283482043,20.00570826132155,125720.42
5,19.68440409519832,19.49154479777105,98842.734
6,18.746972085577468,20.42660259930662,157895.83
7,17.724543298171195,18.04982896549421,94368.484
8,17.007012269055256,16.64094776682281,63841.86
9,16.623838455909098,16.607404303067558,43269.984
10,16.40551719537212,16.532438815949842,59793.64
11,15.995771714000599,17.252354557942773,70017.734
12,15.621049695493786,17.479458333227804,85695.0
13,15.738177265690496,17.393417586598584,67912.234
14,15.354535494976686,18.198140915040522,108344.13
15,15.156605722543766,17.62600596918602,96073.2
16,14.957508309473235,18.132688798856385,99318.91
17,14.321423025020016,17.785298240290878,91127.016
18,14.055551992191063,18.671945279679452,124698.086
19,13.95230123647435,17.057095856064382,63414.918
20,13.652259113582359,18.20057402323868,95790.75
