epoch,train_rmse,val_rmse,val_nasa
1,82.53176279825755,66.64175519264367,2.1867878e+06
2,51.705213290326775,41.964535226746825,961769.44
3,41.83907307866064,41.87745299485079,879866.1
4,41.77312938610207,40.82172470643312,635878.5
5,35.95413186399827,23.52626809605263,31576.758
6,21.847599798165255,17.940535763636717,29887.277
7,20.24927640417632,17.047771874321473,22047.36
8,19.248876290763096,16.071279063664704,19104.408
9,18.30825050924311,15.26156077951262,12757.117
10,17.725599226289212,14.89899208704941,12131.453
11,16.76926560466458,14.958004975323309,17435.77
12,16.550134282700288,14.250971710804441,14473.508
13,16.29672303843191,13.852010841235403,10007.569
14,16.034746144314873,13.539953379698693,9686.114
15,15.867407574258273,13.896898189771521,14782.133
16,15.883365287130742,14.563962674665934,16242.071
17,15.92515049830447,14.141270811392193,11747.865
18,15.202357940129763,13.666847289837916,10240.498
19,15.328758711309892,13.395645891759825,16147.391
20,15.25062165050603,13.077457023525195,9912.895
21,15.123685755214051,13.638713689655576,12598.094
22,14.858713437361288,13.372897259140055,15087.521
23,14.90704908060851,14.155513247418886,16734.68
24,14.67233409237553,13.600016515385192,10343.656
25,14.615199226692882,13.680336109516313,15881.504
26,14.446074722604477,14.023564806177026,19249.328
27,14.24060518667301,13.847359283663415,14770.271
28,14.042324852411324,13.560035868459428,14892.409
29,14.050140637519904,13.7421891655414,14541.527
30,14.04401369981685,13.12390655322467,13039.141
