epoch,train_rmse,val_rmse,val_nasa
1,82.4179687449208,67.60662152065802,2.403837e+06
2,53.72995561000869,41.814708520242164,809894.9
3,43.48556457688939,41.757813230823196,573792.56
4,43.75275505598138,41.78344264300828,541504.44
5,43.60676302161605,41.59742570394606,317649.12
6,36.05785360268751,20.06990119153282,22658.242
7,25.586897648325436,17.758585827859964,25913.387
8,23.18079995874033,14.318709313390197,11401.202
9,21.329149576003044,13.963001954593588,14789.92
10,20.717749927843762,14.988752598791317,11956.462
11,21.403559097868815,13.10226884369799,9300.111
12,20.41186681188509,13.611572368530757,9342.646
13,20.133754332811538,13.17361485766032,10396.506
14,20.267543335664293,13.663020570266138,15367.839
15,19.83713034319806,12.618583030408466,9449.605
16,19.77025223702709,13.376376357519543,8972.378
17,20.246345036493736,13.637650242999731,8352.681
18,20.96049505795645,13.223549406688539,8617.057
19,19.761349352250054,13.36923407221724,11088.218
20,19.788745591614205,13.144647334182803,8022.832
21,19.666330785567965,13.464988236278746,14464.731
22,19.61228166282853,12.597476985158638,8022.4375
23,19.595935609986157,12.865325552138197,10399.643
24,19.536837809519724,13.499448411763904,8606.887
25,19.473181430563535,13.773049195994089,15050.63
26,19.520979412705923,12.431463108758118,7840.7236
27,19.19202552184712,13.39248455582925,14744.593
28,19.204356757976196,12.568674268831083,7947.9404
29,19.199765574300972,13.122900804040825,11471.929
30,19.090253780533384,12.423150607656169,8716.088
31,18.932439493686367,12.361459433306775,9075.106
32,19.217902280651806,13.256820938354775,14162.34
33,19.258955293763844,13.596339327746803,9705.3545
34,18.987826747399367,12.760991762657069,10319.359
35,19.050482464501577,12.805603851058112,8341.991
36,18.876680786700405,12.596280205854983,9880.675
37,19.034069789140343,12.976692433312468,8631.078
38,18.9233088444582,12.400615037001126,10150.172
39,18.922484618992804,12.61716512672165,9304.907
40,18.71827310028727,13.161615940121997,10311.85
41,18.736370110761623,12.445631886399253,8049.9565
