epoch,train_rmse,val_rmse,val_nasa
1,62.381220636085594,41.409102201293706,1.6908815e+06
2,29.814220002304513,20.269373538965365,115290.125
3,20.008667556479757,21.411326097509846,177992.34
4,18.637649007150987,17.424088109153573,73794.69
5,17.536812477904935,17.560425985465603,81368.805
6,17.081378409519207,18.13815777122871,87981.67
7,16.807682865081812,17.524933409734402,64476.0
8,16.69149182373082,18.387318329266964,95161.56
9,16.508389867061158,16.73460113059167,56721.695
10,16.28105130884245,18.473707330929223,97413.35
11,16.057158655042684,18.811401740678942,102470.14
12,15.833719231581991,18.984009287886956,107586.99
13,15.74191956877362,16.896670294499316,70526.44
14,15.5543401828652,18.53117836332064,117291.516
15,15.453364783370997,18.804844106379463,122459.875
16,14.997827152842994,18.92495201034206,121309.63
17,14.672033560769842,17.693067772910297,95990.33
18,14.556265416894293,19.43843885895772,166080.22
19,14.452506130390903,18.487920168008944,109178.73
